z,x_o,y_o,x_e,y_e
3.774781870592387,0,0,0.22459617811130886,0.42186846538503414
3.835665449150329,0,0,0.22175708532670335,0.43001213909840802
3.8965490277082706,0,0,0.21870578890245609,0.43807870339312921
3.9574326062662122,0,0,0.21544438004472052,0.446062629848964
4.0183161848241538,0,0,0.21197509396021669,0.45395844668152563
4.0791997633820962,0,0,0.2083003083243323,0.46176074249236199
4.1400833419400378,0,0,0.20442254165158252,0.46946416997765744
4.2009669204979794,0,0,0.20034445156954608,0.47706344959300861
4.2618504990559209,0,0,0.19606883299746003,0.48455337317175956
4.3227340776138625,0,0,0.19159861623072186,0.49192880749441931
4.3836176561718041,0,0,0.18693686493261114,0.49918469780671432
4.4445012347297466,0,0,0.18208677403460768,0.50631607128386458
4.5053848132876881,0,0,0.17705166754674598,0.51331804043870854
4.5662683918456297,0,0,0.1718349962795033,0.52018580647134394
4.6271519704035713,0,0,0.16644033547878778,0.52691466255798458
4.6880355489615129,0,0,0.16087138237564297,0.5334999970767822
4.7489191275194544,0,0,0.15513195365235019,0.53993729676840274
4.8098027060773969,0,0,0.1492259828266656,0.54622214982918782
4.8706862846353385,0,0,0.14315751755598333,0.55235024893478479
4.9315698631932801,0,0,0.13693071686327338,0.55831739419217219
4.9924534417512216,0,0,0.13054984828669472,0.56411949601805622
5.0533370203091632,0,0,0.12401928495483842,0.56975257794166667
5.1142205988671048,0,0,0.11734350258960299,0.57521277933003223
5.1751041774250472,0,0,0.11052707643875891,0.58049635803386401
5.2359877559829888,0,0,0.10357467814030194,0.58559969295223935
5.2968713345409304,0,0,0.096491072520745833,0.59051928651432217
5.357754913098872,0,0,0.089281114329548064,0.59525176707642458
5.4186384916568135,0,0,0.081949744911907679,0.5997938912327615
5.4795220702147551,0,0,0.074501988822213136,0.60414254603832096
5.5404056487726976,0,0,0.066942950380464772,0.60829475114231879
5.6012892273306392,0,0,0.059277810174028146,0.61224766083078441
5.6621728058885807,0,0,0.051511821507118624,0.61599856597686931
5.7230563844465223,0,0,0.043650306800448409,0.61954489589754846
5.7839399630044639,0,0,0.035698653943506291,0.62288422011543731
5.8448235415624055,0,0,0.027662312601966273,0.62601425002451971
5.9057071201203479,0,0,0.019546790482759743,0.62893284045864473
5.9665906986782895,0,0,0.01135764955936798,0.63163799116171537
6.0274742772362311,0,0,0.0031005022599228564,0.63412784815856538
6.0883578557941727,0,0,-0.0052189923792701192,0.63640070502557999
6.1492414343521142,0,0,-0.013595132592153161,0.63845500406019429
6.2101250129100567,0,0,-0.022022177790622169,0.6402893373484646
6.2710085914679983,0,0,-0.030494352498838282,0.64190244772998206
6.3318921700259398,0,0,-0.039005850311450908,0.64329322965946789
6.3927757485838814,0,0,-0.047550837873018358,0.64446072996445869
6.453659327141823,0,0,-0.056123458875897474,0.64540414849856342
6.5145429056997646,0,0,-0.064717838073864678,0.64612283868984355
6.575426484257707,0,0,-0.073328085308716817,0.64661630798394121
6.6363100628156486,0,0,-0.081948299547090403,0.64688421818165187
6.6971936413735902,0,0,-0.090572572924735653,0.64692638567070837
6.7580772199315318,0,0,-0.09919499479547185,0.64674278155161979
6.8189607984894733,0,0,-0.1078096557820481,0.64633353165747831
6.8798443770474149,0,0,-0.11641065182613641,0.64569891646771882
6.9407279556053574,0,0,-0.12499208823467735,0.64483937091589272
7.001611534163299,0,0,-0.13354808371980886,0.64375548409158589
7.0624951127212405,0,0,-0.14207277442960672,0.64244799883668646
