z,x_e1,y_e1,x_e2,y_e2,x_e3,y_e3,x_e4,y_e4,x_e5,y_e5
8.9498860480174347,-0.59191771130765169,0.26701412749494707,-0.50404668763091598,-0.050487012621178065,-0.18514712272146136,-0.13313904391864359,nan,nan,nan,nan
9.0107696265753763,-0.5966501918697541,0.25980416930374933,-0.50877916819301838,-0.057696970812375833,-0.18987960328356368,-0.14034900210984136,nan,nan,nan,nan
9.0716532051333179,-0.60119231602609124,0.25247279988610882,-0.51332129234935553,-0.065028340230016371,-0.1944217274399008,-0.1476803715274819,nan,nan,nan,nan
9.1325367836912594,-0.60554097083165048,0.24502504379641427,-0.51766994715491477,-0.072476096319710914,-0.19877038224546015,-0.15512812761717645,nan,nan,nan,nan
9.193420362249201,-0.60969317593564853,0.23746600535466594,-0.52182215225891282,-0.080035134761459265,-0.20292258734945812,-0.1626871660589248,nan,nan,nan,nan
9.2543039408071426,-0.61364608562411405,0.22980086514822956,-0.52577506194737822,-0.087700274967895619,-0.20687549703792357,-0.17035230626536119,nan,nan,nan,nan
9.3151875193650842,-0.61739699077019883,0.22203487648132014,-0.52952596709346311,-0.095466263634805038,-0.21062640218400844,-0.1781182949322706,nan,nan,nan,nan
9.3760710979230257,-0.62094332069087799,0.21417336177464993,-0.53307229701414227,-0.10332777834147526,-0.21417273210468757,-0.18597980963894079,nan,nan,nan,nan
9.4369546764809673,-0.62428264490876673,0.20622170891770769,-0.53641162123203101,-0.11127943119841747,-0.21751205632257639,-0.19393146249588303,nan,nan,nan,nan
9.4978382550389089,-0.62741267481784935,0.19818536757616767,-0.53954165114111352,-0.1193157725399575,-0.22064208623165885,-0.20196780383742302,nan,nan,nan,nan
9.5587218335968505,-0.63033126525197425,0.19006984545696118,-0.54246024157523853,-0.12743129465916403,-0.22356067666578383,-0.21008332595662957,nan,nan,nan,nan
9.6196054121547938,-0.63303641595504501,0.18188070453356925,-0.54516539227830918,-0.13562043558255593,-0.22626582736885456,-0.21827246688002147,nan,nan,nan,nan
9.6804889907127354,-0.63552627295189501,0.17362355723412412,-0.54765524927515918,-0.14387758288200106,-0.22875568436570448,-0.22652961417946657,nan,nan,nan,nan
9.741372569270677,-0.63779912981890952,0.16530406259493113,-0.5499281061421738,-0.15219707752119405,-0.23102854123271913,-0.23484910881865959,0,0,nan,nan
9.8022561478286185,-0.63985342885352392,0.15692792238204797,-0.5519824051767882,-0.16057321773407723,-0.23308284026733345,-0.24322524903154277,-0.0020542990346143365,-0.0083761402128831874,nan,nan
9.8631397263865601,-0.64168776214179424,0.14850087718357896,-0.55381673846505852,-0.16900026293254625,-0.23491717355560379,-0.25165229423001179,-0.0038886323228846829,-0.016803185411352197,nan,nan
9.9240233049445017,-0.6433008725233117,0.14002870247536284,-0.55542984884657598,-0.17747243764076234,-0.23653028393712128,-0.26012446893822788,-0.005501742704402162,-0.02527536011956831,nan,nan
